hub_id,part_id,part_cost_P_k,hub_existing_T_j,new_hub_transfer_cost
H106,P0348,290.9,1,0.0
H106,P0349,174.01,1,0.0
H106,P0351,222.63,1,0.0
H106,P0353,440.82,1,0.0
H106,P0355,78.94,1,0.0
H106,P0357,278.18,1,0.0
H106,P0358,209.54,1,0.0
H106,P0360,227.21,1,0.0
H106,P0361,55.19,1,0.0
H106,P0362,173.02,1,0.0
H106,P0363,38.87,1,0.0
H106,P0364,209.21,1,0.0
H106,P0366,44.14,1,0.0
H106,P0368,174.01,1,0.0
H106,P0369,80.56,1,0.0
H106,P0371,94.17,1,0.0
H106,P0372,144.1,1,0.0
H106,P0374,80.15,1,0.0
H106,P0375,213.93,1,0.0
H106,P0377,96.66,1,0.0
H106,P0379,54.88,1,0.0
H106,P0380,15.96,1,0.0
H106,P0381,596.74,1,0.0
H106,P0382,1388.58,1,0.0
H106,P0384,24.5,1,0.0
H106,P0385,105.87,1,0.0
H106,P0388,51.4,1,0.0
H106,P0390,224.46,1,0.0
H106,P0391,36.48,1,0.0
H106,P0392,262.68,1,0.0
H106,P0394,163.43,1,0.0
H106,P0396,123.2,1,0.0
H106,P0398,29.49,1,0.0
H106,P0401,738.55,1,0.0
H106,P0402,119.69,1,0.0
H106,P0404,51.85,1,0.0
H106,P0406,186.63,1,0.0
H106,P0407,64.04,1,0.0
H106,P0408,164.24,1,0.0
H106,P0410,104.61,1,0.0
H106,P0411,30.54,1,0.0
H106,P0412,137.8,1,0.0
H106,P0413,62.14,1,0.0
H106,P0417,32.71,1,0.0
H106,P0419,87.46,1,0.0
H106,P0420,13.92,1,0.0
H106,P0421,283.72,1,0.0
H106,P0422,178.89,1,0.0
H106,P0424,42.8,1,0.0
H106,P0425,297.04,1,0.0
H106,P0426,191.72,1,0.0
H106,P0427,1195.1,1,0.0
H106,P0428,204.35,1,0.0
H106,P0430,120.47,1,0.0
H106,P0431,292.0,1,0.0
H106,P0432,245.73,1,0.0
H106,P0435,94.61,1,0.0
H106,P0436,90.96,1,0.0
H106,P0437,285.25,1,0.0
H106,P0441,185.73,1,0.0
H106,P0442,112.22,1,0.0
H106,P0443,329.8,1,0.0
H106,P0445,66.53,1,0.0
H106,P0447,17.35,1,0.0
H106,P0449,61.44,1,0.0
H106,P0450,116.82,1,0.0
H106,P0451,381.2,1,0.0
H106,P0453,55.36,1,0.0
H106,P0455,359.93,1,0.0
H106,P0456,58.16,1,0.0
H106,P0459,114.69,1,0.0
H106,P0461,138.29,1,0.0
H106,P0462,263.26,1,0.0
H106,P0463,55.15,1,0.0
H106,P0464,138.49,1,0.0
H106,P0465,115.82,1,0.0
H106,P0470,55.79,1,0.0
H106,P0471,128.39,1,0.0
H106,P0472,386.39,1,0.0
H106,P0473,17.97,1,0.0
H106,P0474,36.4,1,0.0
H106,P0477,180.54,1,0.0
H106,P0479,50.17,1,0.0
H106,P0480,51.11,1,0.0
H106,P0482,147.54,1,0.0
H106,P0485,179.82,1,0.0
H106,P0486,161.41,1,0.0
H106,P0489,32.58,1,0.0
H106,P0490,18.52,1,0.0
H106,P0491,344.89,1,0.0
H106,P0492,407.73,1,0.0
H106,P0494,26.25,1,0.0
H106,P0495,153.05,1,0.0
H106,P0496,323.56,1,0.0
H106,P0497,705.9,1,0.0
H106,P0498,222.81,1,0.0
H106,P0499,100.19,1,0.0
H106,P0502,106.94,1,0.0
H106,P0503,56.15,1,0.0
H106,P0505,698.05,1,0.0
H106,P0508,302.22,1,0.0
H106,P0509,248.96,1,0.0
H106,P0510,208.5,1,0.0
H106,P0513,272.5,1,0.0
H106,P0516,28.12,1,0.0
H106,P0517,150.94,1,0.0
H106,P0519,44.25,1,0.0
H106,P0520,636.05,1,0.0
H106,P0521,663.64,1,0.0
H106,P0522,475.77,1,0.0
H106,P0523,176.15,1,0.0
H106,P0527,52.33,1,0.0
H106,P0530,43.35,1,0.0
H106,P0532,130.31,1,0.0
H106,P0533,705.88,1,0.0
H106,P0535,141.45,1,0.0
H106,P0536,175.13,1,0.0
H106,P0537,145.68,1,0.0
H106,P0538,116.63,1,0.0
H106,P0539,52.85,1,0.0
H106,P0540,122.2,1,0.0
H106,P0541,71.53,1,0.0
H106,P0543,221.79,1,0.0
H106,P0544,199.09,1,0.0
H106,P0545,28.04,1,0.0
H106,P0547,343.01,1,0.0
H106,P0548,363.2,1,0.0
H106,P0550,144.99,1,0.0
H106,P0551,65.44,1,0.0
H106,P0553,190.91,1,0.0
H106,P0555,445.96,1,0.0
H106,P0556,376.77,1,0.0
H106,P0557,124.29,1,0.0
H106,P0561,116.72,1,0.0
H106,P0562,83.22,1,0.0
H106,P0564,88.95,1,0.0
H106,P0565,79.55,1,0.0
H106,P0566,185.3,1,0.0
H106,P0567,97.5,1,0.0
H106,P0569,179.03,1,0.0
H106,P0570,50.21,1,0.0
H106,P0571,90.79,1,0.0
H106,P0572,510.63,1,0.0
H106,P0573,49.19,1,0.0
H106,P0575,26.21,1,0.0
H106,P0576,143.72,1,0.0
H106,P0578,125.94,1,0.0
H106,P0583,50.74,1,0.0
H106,P0585,71.1,1,0.0
H106,P0589,731.64,1,0.0
H106,P0592,144.56,1,0.0
H106,P0593,678.55,1,0.0
H106,P0594,128.72,1,0.0
H106,P0596,194.53,1,0.0
H106,P0597,2446.98,1,0.0
H106,P0600,334.87,1,0.0
H107,P0001,100.51,0,50.0
H107,P0002,190.38,0,50.0
H107,P0006,281.81,0,50.0
H107,P0008,99.79,0,50.0
H107,P0011,112.99,0,50.0
H107,P0016,348.31,0,50.0
H107,P0017,161.02,0,50.0
H107,P0019,146.86,0,50.0
H107,P0021,73.13,0,50.0
H107,P0033,322.58,0,50.0
H107,P0036,91.59,0,50.0
H107,P0038,146.77,0,50.0
H107,P0043,526.36,0,50.0
H107,P0045,113.12,0,50.0
H107,P0047,182.73,0,50.0
H107,P0049,28.81,0,50.0
H107,P0052,35.2,0,50.0
H107,P0053,304.63,0,50.0
H107,P0057,103.61,0,50.0
H107,P0066,107.2,0,50.0
H107,P0069,341.13,0,50.0
H107,P0072,117.93,0,50.0
H107,P0075,720.7,0,50.0
H107,P0076,270.25,0,50.0
H107,P0079,48.76,0,50.0
H107,P0082,248.5,0,50.0
H107,P0085,144.19,0,50.0
H107,P0086,46.84,0,50.0
H107,P0091,17.81,0,50.0
H107,P0092,184.12,0,50.0
H107,P0093,149.38,0,50.0
H107,P0094,203.19,0,50.0
H107,P0100,528.48,0,50.0
H107,P0101,195.03,0,50.0
H107,P0102,299.94,0,50.0
H107,P0104,291.21,0,50.0
H107,P0105,366.23,0,50.0
H107,P0106,172.64,0,50.0
H107,P0107,172.88,0,50.0
H107,P0108,178.56,0,50.0
H107,P0112,197.69,0,50.0
H107,P0113,344.29,0,50.0
H107,P0114,54.0,0,50.0
H107,P0117,71.69,0,50.0
H107,P0121,141.45,0,50.0
H107,P0125,230.52,0,50.0
H107,P0126,1137.43,0,50.0
H107,P0129,593.16,0,50.0
H107,P0130,92.73,0,50.0
H107,P0132,454.97,0,50.0
H107,P0135,33.13,0,50.0
H107,P0139,179.52,0,50.0
H107,P0140,39.26,0,50.0
H107,P0143,91.56,0,50.0
H107,P0155,223.79,0,50.0
H107,P0156,110.21,0,50.0
H107,P0158,295.36,0,50.0
H107,P0159,23.29,0,50.0
H107,P0161,36.88,0,50.0
H107,P0164,274.82,0,50.0
H107,P0165,108.34,0,50.0
H107,P0170,473.37,0,50.0
H107,P0171,152.1,0,50.0
H107,P0173,82.0,0,50.0
H107,P0176,101.44,0,50.0
H107,P0177,288.55,0,50.0
H107,P0182,214.62,0,50.0
H107,P0189,77.69,0,50.0
H107,P0191,118.08,0,50.0
H107,P0193,193.91,0,50.0
H107,P0194,459.55,0,50.0
H107,P0195,102.84,0,50.0
H107,P0197,365.82,0,50.0
H107,P0200,197.69,0,50.0
H107,P0201,124.41,0,50.0
H107,P0203,810.42,0,50.0
H107,P0207,368.8,0,50.0
H107,P0209,188.94,0,50.0
H107,P0211,185.71,0,50.0
H107,P0213,33.48,0,50.0
H107,P0214,21.67,0,50.0
H107,P0218,800.43,0,50.0
H107,P0222,97.05,0,50.0
H107,P0223,108.39,0,50.0
H107,P0226,103.16,0,50.0
H107,P0228,50.09,0,50.0
H107,P0229,140.8,0,50.0
H107,P0232,508.54,0,50.0
H107,P0233,152.02,0,50.0
H107,P0235,133.03,0,50.0
H107,P0236,120.09,0,50.0
H107,P0238,206.21,0,50.0
H107,P0243,108.2,0,50.0
H107,P0245,106.04,0,50.0
H107,P0246,324.94,0,50.0
H107,P0255,9.71,0,50.0
H107,P0256,85.84,0,50.0
H107,P0257,1236.47,0,50.0
H107,P0258,207.07,0,50.0
H107,P0259,84.61,0,50.0
H107,P0264,129.56,0,50.0
H107,P0265,285.25,0,50.0
H107,P0266,190.91,0,50.0
H107,P0268,75.35,0,50.0
H107,P0269,314.09,0,50.0
H107,P0270,606.49,0,50.0
H107,P0276,94.01,0,50.0
H107,P0278,157.59,0,50.0
H107,P0279,176.63,0,50.0
H107,P0280,572.43,0,50.0
H107,P0281,101.09,0,50.0
H107,P0284,210.34,0,50.0
H107,P0287,86.21,0,50.0
H107,P0289,16.23,0,50.0
H107,P0290,68.97,0,50.0
H107,P0293,174.96,0,50.0
H107,P0294,119.14,0,50.0
H107,P0296,121.31,0,50.0
H107,P0299,264.49,0,50.0
H107,P0300,254.18,0,50.0
H107,P0301,197.98,0,50.0
H107,P0302,231.02,0,50.0
H107,P0303,182.8,0,50.0
H107,P0305,129.45,0,50.0
H107,P0306,106.19,0,50.0
H107,P0310,62.91,0,50.0
H107,P0312,189.14,0,50.0
H107,P0314,70.29,0,50.0
H107,P0315,314.76,0,50.0
H107,P0317,121.26,0,50.0
H107,P0321,38.03,0,50.0
H107,P0323,177.23,0,50.0
H107,P0324,62.3,0,50.0
H107,P0328,430.44,0,50.0
H107,P0329,111.54,0,50.0
H107,P0330,194.17,0,50.0
H107,P0332,49.45,0,50.0
H107,P0334,53.34,0,50.0
H107,P0337,48.55,0,50.0
H107,P0342,175.17,0,50.0
H107,P0345,44.2,0,50.0
H107,P0347,87.63,0,50.0
H107,P0348,290.9,0,50.0
H107,P0352,83.25,0,50.0
H107,P0353,440.82,0,50.0
H107,P0356,227.84,0,50.0
H107,P0360,227.21,0,50.0
H107,P0364,209.21,0,50.0
H107,P0369,80.56,0,50.0
H107,P0370,516.82,0,50.0
H107,P0371,94.17,0,50.0
H107,P0372,144.1,0,50.0
H107,P0374,80.15,0,50.0
H107,P0375,213.93,0,50.0
H107,P0376,86.62,0,50.0
H107,P0379,54.88,0,50.0
H107,P0381,596.74,0,50.0
H107,P0388,51.4,0,50.0
H107,P0390,224.46,0,50.0
H107,P0393,888.08,0,50.0
H107,P0394,163.43,0,50.0
H107,P0396,123.2,0,50.0
H107,P0397,243.56,0,50.0
H107,P0398,29.49,0,50.0
H107,P0399,162.32,0,50.0
H107,P0402,119.69,0,50.0
H107,P0404,51.85,0,50.0
H107,P0406,186.63,0,50.0
H107,P0414,102.88,0,50.0
H107,P0418,216.05,0,50.0
H107,P0422,178.89,0,50.0
H107,P0424,42.8,0,50.0
H107,P0425,297.04,0,50.0
H107,P0426,191.72,0,50.0
H107,P0427,1195.1,0,50.0
H107,P0428,204.35,0,50.0
H107,P0430,120.47,0,50.0
H107,P0432,245.73,0,50.0
H107,P0433,431.9,0,50.0
H107,P0440,95.52,0,50.0
H107,P0446,69.23,0,50.0
H107,P0447,17.35,0,50.0
H107,P0452,112.29,0,50.0
H107,P0453,55.36,0,50.0
H107,P0456,58.16,0,50.0
H107,P0465,115.82,0,50.0
H107,P0466,46.87,0,50.0
H107,P0471,128.39,0,50.0
H107,P0473,17.97,0,50.0
H107,P0474,36.4,0,50.0
H107,P0476,521.5,0,50.0
H107,P0485,179.82,0,50.0
H107,P0486,161.41,0,50.0
H107,P0487,281.92,0,50.0
H107,P0490,18.52,0,50.0
H107,P0491,344.89,0,50.0
H107,P0492,407.73,0,50.0
H107,P0504,884.94,0,50.0
H107,P0506,389.2,0,50.0
H107,P0507,61.12,0,50.0
H107,P0508,302.22,0,50.0
H107,P0514,248.35,0,50.0
H107,P0515,190.25,0,50.0
H107,P0516,28.12,0,50.0
H107,P0518,84.87,0,50.0
H107,P0522,475.77,0,50.0
H107,P0524,472.11,0,50.0
H107,P0527,52.33,0,50.0
H107,P0528,200.12,0,50.0
H107,P0532,130.31,0,50.0
H107,P0533,705.88,0,50.0
H107,P0536,175.13,0,50.0
H107,P0537,145.68,0,50.0
H107,P0538,116.63,0,50.0
H107,P0540,122.2,0,50.0
H107,P0544,199.09,0,50.0
H107,P0547,343.01,0,50.0
H107,P0550,144.99,0,50.0
H107,P0551,65.44,0,50.0
H107,P0552,52.79,0,50.0
H107,P0555,445.96,0,50.0
H107,P0556,376.77,0,50.0
H107,P0563,175.78,0,50.0
H107,P0564,88.95,0,50.0
H107,P0565,79.55,0,50.0
H107,P0570,50.21,0,50.0
H107,P0572,510.63,0,50.0
H107,P0582,570.74,0,50.0
H107,P0583,50.74,0,50.0
H107,P0587,104.38,0,50.0
H107,P0589,731.64,0,50.0
H107,P0590,103.47,0,50.0
H107,P0599,74.08,0,50.0
H109,P0002,190.38,1,0.0
H109,P0003,663.46,1,0.0
H109,P0004,57.6,1,0.0
H109,P0006,281.81,1,0.0
H109,P0007,207.04,1,0.0
H109,P0008,99.79,1,0.0
H109,P0010,40.62,1,0.0
H109,P0011,112.99,1,0.0
H109,P0012,110.16,1,0.0
H109,P0013,172.53,1,0.0
H109,P0017,161.02,1,0.0
H109,P0018,192.14,1,0.0
H109,P0021,73.13,1,0.0
H109,P0022,186.14,1,0.0
H109,P0024,921.03,1,0.0
H109,P0025,576.9,1,0.0
H109,P0027,70.45,1,0.0
H109,P0028,51.44,1,0.0
H109,P0029,408.98,1,0.0
H109,P0033,322.58,1,0.0
H109,P0034,210.74,1,0.0
H109,P0035,51.53,1,0.0
H109,P0036,91.59,1,0.0
H109,P0037,177.5,1,0.0
H109,P0038,146.77,1,0.0
H109,P0039,107.63,1,0.0
H109,P0040,127.55,1,0.0
H109,P0042,160.61,1,0.0
H109,P0045,113.12,1,0.0
H109,P0046,164.1,1,0.0
H109,P0047,182.73,1,0.0
H109,P0048,100.18,1,0.0
H109,P0049,28.81,1,0.0
H109,P0051,662.66,1,0.0
H109,P0052,35.2,1,0.0
H109,P0053,304.63,1,0.0
H109,P0054,104.16,1,0.0
H109,P0055,132.48,1,0.0
H109,P0056,54.27,1,0.0
H109,P0057,103.61,1,0.0
H109,P0058,451.1,1,0.0
H109,P0060,665.62,1,0.0
H109,P0062,207.85,1,0.0
H109,P0063,672.62,1,0.0
H109,P0064,207.83,1,0.0
H109,P0065,294.96,1,0.0
H109,P0066,107.2,1,0.0
H109,P0069,341.13,1,0.0
H109,P0071,283.09,1,0.0
H109,P0072,117.93,1,0.0
H109,P0074,275.18,1,0.0
H109,P0075,720.7,1,0.0
H109,P0076,270.25,1,0.0
H109,P0079,48.76,1,0.0
H109,P0081,545.52,1,0.0
H109,P0082,248.5,1,0.0
H109,P0083,74.63,1,0.0
H109,P0084,56.22,1,0.0
H109,P0086,46.84,1,0.0
H109,P0092,184.12,1,0.0
H109,P0093,149.38,1,0.0
H109,P0094,203.19,1,0.0
H109,P0095,599.58,1,0.0
H109,P0096,21.86,1,0.0
H109,P0097,82.24,1,0.0
H109,P0098,238.28,1,0.0
H109,P0102,299.94,1,0.0
H109,P0103,83.75,1,0.0
H109,P0104,291.21,1,0.0
H109,P0105,366.23,1,0.0
H109,P0107,172.88,1,0.0
H109,P0109,64.37,1,0.0
H109,P0111,122.04,1,0.0
H109,P0112,197.69,1,0.0
H109,P0113,344.29,1,0.0
H109,P0114,54.0,1,0.0
H109,P0115,125.1,1,0.0
H109,P0116,531.1,1,0.0
H109,P0117,71.69,1,0.0
H109,P0119,167.96,1,0.0
H109,P0120,299.34,1,0.0
H109,P0121,141.45,1,0.0
H109,P0123,302.7,1,0.0
H109,P0124,298.65,1,0.0
H109,P0125,230.52,1,0.0
H109,P0126,1137.43,1,0.0
H109,P0127,116.4,1,0.0
H109,P0128,23.07,1,0.0
H109,P0129,593.16,1,0.0
H109,P0130,92.73,1,0.0
H109,P0132,454.97,1,0.0
H109,P0133,33.1,1,0.0
H109,P0134,45.38,1,0.0
H109,P0135,33.13,1,0.0
H109,P0136,68.51,1,0.0
H109,P0139,179.52,1,0.0
H109,P0140,39.26,1,0.0
H109,P0142,147.02,1,0.0
H109,P0143,91.56,1,0.0
H109,P0144,211.68,1,0.0
H109,P0145,263.33,1,0.0
H109,P0146,158.55,1,0.0
H109,P0147,277.48,1,0.0
H109,P0149,225.59,1,0.0
H109,P0151,119.1,1,0.0
H109,P0154,98.23,1,0.0
H109,P0155,223.79,1,0.0
H109,P0157,125.95,1,0.0
H109,P0158,295.36,1,0.0
H109,P0160,43.59,1,0.0
