t_seconds,phase,depth,rss_mb,batch_id
256.6705,solve.va_sample,2,942.516,1
257.1708,solve.va_sample,2,942.516,1
257.6711,solve.va_sample,2,942.516,1
258.1713,solve.va_sample,2,942.770,1
258.6716,solve.va_sample,2,942.770,1
259.1718,solve.va_sample,2,942.770,1
259.6721,solve.va_sample,2,942.770,1
260.1723,solve.va_sample,2,942.770,1
260.6726,solve.va_sample,2,942.770,1
261.1729,solve.va_sample,2,942.770,1
261.6731,solve.va_sample,2,942.770,1
262.1735,solve.va_sample,2,942.770,1
262.6737,solve.va_sample,2,942.770,1
263.1740,solve.va_sample,2,942.770,1
263.6742,solve.va_sample,2,942.770,1
264.1745,solve.va_sample,2,942.770,1
264.6747,solve.va_sample,2,942.770,1
265.1750,solve.va_sample,2,942.770,1
265.6753,solve.va_sample,2,942.770,1
266.1755,solve.va_sample,2,942.770,1
266.6758,solve.va_sample,2,942.770,1
267.1761,solve.va_sample,2,942.770,1
267.6764,solve.va_sample,2,942.770,1
268.1766,solve.va_sample,2,942.770,1
268.6768,solve.va_sample,2,942.770,1
269.1771,solve.va_sample,2,942.770,1
269.6773,solve.va_sample,2,942.770,1
270.1776,solve.va_sample,2,942.770,1
270.6778,solve.va_sample,2,942.770,1
271.1781,solve.va_sample,2,942.770,1
271.6782,solve.va_sample,2,942.770,1
272.1785,solve.va_sample,2,942.770,1
272.6787,solve.va_sample,2,942.770,1
273.1790,solve.va_sample,2,942.770,1
273.6792,solve.va_sample,2,942.770,1
274.1794,solve.va_sample,2,942.770,1
274.6797,solve.va_sample,2,942.770,1
275.1799,solve.va_sample,2,942.770,1
275.6801,solve.va_sample,2,942.770,1
276.1804,solve.va_sample,2,942.770,1
276.6806,solve.va_sample,2,942.770,1
277.1809,solve.va_sample,2,942.770,1
277.6811,solve.va_sample,2,942.770,1
278.1814,solve.va_sample,2,942.770,1
278.6816,solve.va_sample,2,942.770,1
279.1818,solve.va_sample,2,942.770,1
279.6821,solve.va_sample,2,942.770,1
280.1823,solve.va_sample,2,942.770,1
280.6825,solve.va_sample,2,942.770,1
281.1828,solve.va_sample,2,942.770,1
281.6830,solve.va_sample,2,942.770,1
282.1832,solve.va_sample,2,942.770,1
