t_seconds,phase,depth,rss_mb,batch_id
282.2380,solve.va_sample,2,326.523,
282.7382,solve.va_sample,2,326.523,
283.2385,solve.va_sample,2,326.523,
283.7387,solve.va_sample,2,326.523,
284.2390,solve.va_sample,2,326.523,
284.7392,solve.va_sample,2,326.523,
285.2395,solve.va_sample,2,326.523,
285.7397,solve.va_sample,2,326.523,
286.2400,solve.va_sample,2,326.523,
286.7402,solve.va_sample,2,326.523,
287.2405,solve.va_sample,2,326.523,
287.7407,solve.va_sample,2,326.523,
288.2409,solve.va_sample,2,326.523,
288.7412,solve.va_sample,2,326.523,
289.2414,solve.va_sample,2,326.523,
289.7417,solve.va_sample,2,326.523,
290.2420,solve.va_sample,2,326.523,
290.7422,solve.va_sample,2,326.523,
291.2425,solve.va_sample,2,326.523,
291.7427,solve.va_sample,2,326.523,
292.2430,solve.va_sample,2,326.523,
292.7432,solve.va_sample,2,326.523,
293.2434,solve.va_sample,2,326.523,
293.7437,solve.va_sample,2,326.523,
294.2440,solve.va_sample,2,326.523,
294.7442,solve.va_sample,2,326.523,
295.2445,solve.va_sample,2,326.523,
295.7447,solve.va_sample,2,326.523,
296.2450,solve.va_sample,2,326.523,
296.7452,solve.va_sample,2,326.523,
297.2455,solve.va_sample,2,326.523,
297.7457,solve.va_sample,2,326.523,
298.2460,solve.va_sample,2,326.523,
298.7462,solve.va_sample,2,326.523,
299.2465,solve.va_sample,2,326.523,
299.7467,solve.va_sample,2,326.523,
300.2470,solve.va_sample,2,326.523,
300.7472,solve.va_sample,2,326.523,
301.2475,solve.va_sample,2,326.523,
301.7478,solve.va_sample,2,326.523,
302.2480,solve.va_sample,2,326.523,
302.7483,solve.va_sample,2,326.523,
303.2485,solve.va_sample,2,326.523,
303.7488,solve.va_sample,2,326.523,
304.2490,solve.va_sample,2,326.523,
304.7493,solve.va_sample,2,326.523,
305.2495,solve.va_sample,2,326.523,
305.7498,solve.va_sample,2,326.523,
306.2500,solve.va_sample,2,326.523,
306.7502,solve.va_sample,2,326.523,
307.2505,solve.va_sample,2,326.523,
307.7507,solve.va_sample,2,326.523,
308.2510,solve.va_sample,2,326.523,
308.7512,solve.va_sample,2,326.523,
309.2515,solve.va_sample,2,326.523,
309.7517,solve.va_sample,2,326.523,
310.2520,solve.va_sample,2,326.523,
310.7522,solve.va_sample,2,326.523,
311.2524,solve.va_sample,2,326.523,
311.7527,solve.va_sample,2,326.523,
312.2529,solve.va_sample,2,326.523,
312.7532,solve.va_sample,2,326.523,
313.2534,solve.va_sample,2,326.523,
313.7537,solve.va_sample,2,326.523,
314.2539,solve.va_sample,2,326.523,
314.7542,solve.va_sample,2,326.523,
315.2544,solve.va_sample,2,326.523,
315.7546,solve.va_sample,2,326.523,
316.2549,solve.va_sample,2,326.523,
316.7551,solve.va_sample,2,326.523,
317.2554,solve.va_sample,2,326.523,
317.7556,solve.va_sample,2,326.523,
