batch_id,read_index,num_vars,va_reported_energy,recomputed_energy,abs_diff,rel_diff,qubo_offset,va_offset_applied,constraint_ok
1,45,23652,-728500389.2705,-728500389.2705,0.0,0.0,756300000.0,0.0,True
1,46,23652,-728500380.7475,-728500380.7475,0.0,0.0,756300000.0,0.0,True
1,47,23652,-728500345.103,-728500345.103,0.0,0.0,756300000.0,0.0,True
1,48,23652,-728500340.0165,-728500340.0165,0.0,0.0,756300000.0,0.0,True
1,49,23652,-728500311.701,-728500311.701,0.0,0.0,756300000.0,0.0,True
1,50,23652,-728500300.5805,-728500300.5805,0.0,0.0,756300000.0,0.0,True
1,51,23652,-728500283.275,-728500283.275,0.0,0.0,756300000.0,0.0,True
1,52,23652,-728500157.3125,-728500157.3125,0.0,0.0,756300000.0,0.0,True
1,53,23652,-728500145.88,-728500145.88,0.0,0.0,756300000.0,0.0,True
1,54,23652,-728500097.2075,-728500097.2075,0.0,0.0,756300000.0,0.0,True
1,55,23652,-728500063.9215,-728500063.9215,0.0,0.0,756300000.0,0.0,True
1,56,23652,-728500041.521,-728500041.521,0.0,0.0,756300000.0,0.0,True
1,57,23652,-728499980.3265,-728499980.3265,0.0,0.0,756300000.0,0.0,True
1,58,23652,-728499974.8355,-728499974.8355,0.0,0.0,756300000.0,0.0,True
1,59,23652,-728499970.4395,-728499970.4395,0.0,0.0,756300000.0,0.0,True
1,60,23652,-728499930.2115,-728499930.2115,0.0,0.0,756300000.0,0.0,True
1,61,23652,-728499845.9635,-728499845.9635,0.0,0.0,756300000.0,0.0,True
1,62,23652,-728499826.1595,-728499826.1595,0.0,0.0,756300000.0,0.0,True
1,63,23652,-728499806.4215,-728499806.4215,0.0,0.0,756300000.0,0.0,True
1,64,23652,-728499796.5985,-728499796.5985,0.0,0.0,756300000.0,0.0,True
